areaCode,areaName,areaType,date,covidOccupiedMVBeds,cumCasesBySpecimenDate,cumDeaths28DaysByDeathDate,hospitalCases
W92000004,Wales,nation,2020-07-18,,16960,1547,125
W92000004,Wales,nation,2020-07-17,,16949,1547,119
W92000004,Wales,nation,2020-07-16,,16932,1547,136
W92000004,Wales,nation,2020-07-15,10,16907,1546,131
W92000004,Wales,nation,2020-07-14,,16889,1546,136
W92000004,Wales,nation,2020-07-13,,16866,1545,140
W92000004,Wales,nation,2020-07-12,,16842,1543,133
W92000004,Wales,nation,2020-07-11,,16832,1543,127
W92000004,Wales,nation,2020-07-10,,16820,1542,133
W92000004,Wales,nation,2020-07-09,,16791,1542,172
W92000004,Wales,nation,2020-07-08,10,16769,1541,177
W92000004,Wales,nation,2020-07-07,,16755,1540,181
W92000004,Wales,nation,2020-07-06,,16726,1539,186
W92000004,Wales,nation,2020-07-05,,16691,1537,187
W92000004,Wales,nation,2020-07-04,,16679,1535,190
W92000004,Wales,nation,2020-07-03,,16671,1533,198
W92000004,Wales,nation,2020-07-02,,16652,1533,206
W92000004,Wales,nation,2020-07-01,22,16624,1530,218
W92000004,Wales,nation,2020-06-30,,16597,1526,234
W92000004,Wales,nation,2020-06-29,,16562,1522,235
W92000004,Wales,nation,2020-06-28,,16519,1519,246
W92000004,Wales,nation,2020-06-27,,16491,1517,232
W92000004,Wales,nation,2020-06-26,,16351,1511,254
W92000004,Wales,nation,2020-06-25,,16332,1509,265
W92000004,Wales,nation,2020-06-24,27,16272,1500,270
W92000004,Wales,nation,2020-06-23,,16235,1494,281
W92000004,Wales,nation,2020-06-22,,16104,1493,297
W92000004,Wales,nation,2020-06-21,,16038,1491,280
W92000004,Wales,nation,2020-06-20,,15962,1486,271
W92000004,Wales,nation,2020-06-19,,15915,1483,276
W92000004,Wales,nation,2020-06-18,,15775,1479,285
W92000004,Wales,nation,2020-06-17,33,15713,1479,288
W92000004,Wales,nation,2020-06-16,,15649,1478,303
W92000004,Wales,nation,2020-06-15,,15567,1470,306
W92000004,Wales,nation,2020-06-14,,15501,1464,293
W92000004,Wales,nation,2020-06-13,,15447,1458,291
W92000004,Wales,nation,2020-06-12,,15381,1452,294
W92000004,Wales,nation,2020-06-11,,15306,1448,315
W92000004,Wales,nation,2020-06-10,32,15240,1443,319
W92000004,Wales,nation,2020-06-09,,15173,1436,341
W92000004,Wales,nation,2020-06-08,,15111,1432,352
W92000004,Wales,nation,2020-06-07,,15037,1425,383
W92000004,Wales,nation,2020-06-06,,15003,1417,404
W92000004,Wales,nation,2020-06-05,,14952,1408,392
W92000004,Wales,nation,2020-06-04,,14897,1404,395
W92000004,Wales,nation,2020-06-03,42,14838,1392,399
W92000004,Wales,nation,2020-06-02,,14764,1385,427
W92000004,Wales,nation,2020-06-01,,14693,1380,431
W92000004,Wales,nation,2020-05-31,,14629,1371,433
W92000004,Wales,nation,2020-05-30,,14583,1364,423
W92000004,Wales,nation,2020-05-29,,14513,1354,431
W92000004,Wales,nation,2020-05-28,,14407,1343,438
W92000004,Wales,nation,2020-05-27,44,14305,1327,425
W92000004,Wales,nation,2020-05-26,,14187,1321,436
W92000004,Wales,nation,2020-05-25,,14085,1311,380
W92000004,Wales,nation,2020-05-24,,13979,1301,393
W92000004,Wales,nation,2020-05-23,,13896,1289,383
W92000004,Wales,nation,2020-05-22,,13774,1282,385
W92000004,Wales,nation,2020-05-21,,13638,1272,309
W92000004,Wales,nation,2020-05-20,55,13506,1263,324
W92000004,Wales,nation,2020-05-19,,13340,1256,329
W92000004,Wales,nation,2020-05-18,,13128,1245,356
W92000004,Wales,nation,2020-05-17,,12959,1235,373
W92000004,Wales,nation,2020-05-16,,12842,1224,378
W92000004,Wales,nation,2020-05-15,,12676,1211,336
W92000004,Wales,nation,2020-05-14,,12496,1195,364
